0,-0.38398975,0.6582937,-0.8362873,-0.9937272,-0.89388275,-0.69659615,-0.31825233,0.72436666,-0.83444536,-0.41845357,0.8787106,-0.5456393,0.7165152,-0.8780871,-0.28809136,-0.79133,0
1,0.68256396,-0.81067705,0.8393127,0.507532,-0.014240498,-0.08456229,0.24247521,-0.9623413,0.44834036,0.68297666,-0.39541453,-0.16861673,-0.7657281,-0.18932173,1.0913079,0.24346593,4
2,-1.5649219,1.4590449,-1.5513054,-1.1552372,0.031229157,0.036752056,-1.9434136,1.1188784,-0.507632,-1.4794433,1.9896753,0.75623626,1.7704079,-1.8321829,-1.4807557,-0.74611634,1
3,0.076153286,-0.09940702,0.57417405,0.73288405,0.58124626,0.4658763,0.68715817,-0.37231255,0.81498206,-0.31266183,-0.6933363,0.2999674,-0.22314867,0.9773892,0.002915293,0.51613915,4
4,-0.22251078,0.16000168,-0.22390737,0.13402788,0.06123703,0.19280148,-0.19938464,-0.13186091,0.104428664,0.05633659,0.18082239,0.13894351,0.29755697,-0.22876996,-0.20182385,0.037085768,4
5,-2.1499226,2.226291,-2.5304797,-2.0608008,-0.985973,0.43616432,-1.3547468,1.9126678,-1.5680964,-1.4396524,2.0253067,-0.10464352,2.2484012,-1.9464436,-2.4127293,-1.3884723,1
6,-1.685882,1.7338405,-1.9020829,-1.6188315,-1.084853,-0.32108873,-1.1129136,1.5091838,-1.1330607,-0.7808368,1.8052146,-0.66390693,1.9364654,-1.7513435,-1.6575148,-1.182043,1
7,1.6041894,-0.9145247,0.35703924,-0.9987018,-1.2590653,-1.6260679,1.5631573,1.1841875,-1.4495869,0.24198417,-0.18009615,-1.809288,-1.154223,-0.5391207,1.078681,-1.1526608,6
8,2.242511,-1.2153686,0.35964465,-1.8849444,-1.9643823,-2.2228856,1.9300241,1.9839654,-2.138383,0.6410323,0.114621855,-2.3630016,-1.553142,-1.3074965,1.5220789,-1.7966142,2
9,-0.027186807,-0.03287963,-0.23276927,-0.41964278,-0.3417668,-0.056071367,0.5359352,-0.3022903,-0.20795383,0.44194934,0.16723724,-0.18898128,0.20602612,-0.5296507,0.09871155,-0.2436476,4
10,0.27608404,0.088546395,-0.49912193,-1.0817108,-1.3771194,-1.1374252,0.15235843,0.77686286,-1.245103,0.26917803,0.7306504,-1.1691947,0.22938947,-0.897092,0.5519224,-1.2141167,0
11,0.7853349,0.011949778,-0.3752585,-2.1501873,-2.4227006,-1.9336832,-0.059314102,2.012218,-1.8054323,-1.0428545,1.6987641,-1.7204049,0.27555037,-1.198277,0.3280823,-1.6524999,2
12,0.8183613,-0.11095952,-0.66790944,-1.6958902,-1.5373973,-1.6949985,-0.2094917,1.8040125,-1.5688655,-0.7907957,1.2189763,-1.2951112,0.09287847,-1.0682129,0.521823,-1.5481523,0
13,3.1009169,-2.1591718,0.92454183,-2.5509207,-3.3944974,-3.4934306,0.8941654,2.8619318,-3.2846117,-0.23664394,1.5297947,-3.2464862,-2.2873268,-1.625088,2.9200406,-2.8687658,2
14,0.5998567,-0.093295395,-0.6372918,-1.5790501,-2.039909,-1.8568423,0.114278466,1.4830027,-1.9745684,0.15405229,1.2396767,-1.836082,0.11152071,-1.2454233,0.8925777,-1.7689321,2
15,-1.6098284,1.6798354,-1.7931705,-1.6794274,-1.0212693,-0.030231982,-1.7216505,1.8039958,-1.4107841,-1.1478305,1.8180561,-0.4113165,1.7321894,-1.7836399,-1.5272217,-1.242017,1
16,0.55338293,0.26436147,-0.8891763,-1.9307781,-1.8259087,-1.5310805,-0.12218967,2.048189,-1.8567239,-1.0062175,1.4674745,-1.4443561,0.38841152,-1.1834738,0.24551986,-1.8150344,0
17,1.3134565,-0.94453967,1.4606644,0.6495935,-0.53932226,-1.0484546,1.4903573,0.48823395,-0.67764366,-0.44937122,-1.064621,-0.7869524,-1.3588324,1.9383053,0.5849644,-0.21633151,6
18,-2.438213,2.7890477,-2.7524958,-2.755609,-1.927394,-0.18679836,-1.5955112,1.7494239,-2.445207,-1.2833023,2.2851992,-0.056318775,2.5072985,-2.2353327,-2.5879984,-2.3624272,1
19,0.30621597,-0.052074503,-0.51129764,-0.9385739,-0.76918304,-0.57847947,0.004727261,0.5744801,-0.7129908,0.13511102,0.81173474,-0.5553939,-0.014974334,-0.9820072,0.53104633,-0.8444546,0
20,-0.6559813,0.5533298,-0.17692468,0.66052073,0.6695507,0.57488143,-0.02347884,-0.5270668,0.58272463,-0.26564297,-0.40663004,0.7119114,0.5083413,0.53049856,-0.68127525,0.5664674,4
21,1.5772538,-1.5723209,1.5460654,-0.620237,-1.2087225,-1.4413755,1.0684006,0.66908294,-1.3415064,0.37483323,-0.7056538,-1.4101784,-1.5415103,0.46584275,1.6100252,-0.7703887,6
22,1.2887663,-1.3981056,1.0995384,-0.87560177,-1.2527709,-1.3328631,0.83875126,0.89883566,-1.3669463,0.16326481,-0.17280865,-1.302078,-1.2910705,-0.14212981,1.3885573,-0.9740225,6
23,-0.16785972,0.03503654,-0.12316233,0.07670252,0.056879416,0.049510386,-0.15279792,-0.014393568,0.0721377,0.0064767525,0.061495807,0.17090942,0.15027118,-0.030211287,-0.14826119,0.07875863,4
24,-0.14764738,0.04182694,-0.07307048,0.101275906,0.08560101,0.06972712,-0.12301748,-0.03846491,0.12251878,-0.031039592,0.0434655,0.16647738,0.11659523,0.0017605871,-0.15116996,0.09600602,4
25,-0.2382397,0.15892115,-0.20418702,0.022790276,0.2177038,0.24970984,-0.24627094,-0.10346283,0.13561964,0.07244947,-0.004760321,0.24666516,0.22639999,-0.11737591,-0.2581985,0.15177093,4
26,-0.91620874,0.8105992,-0.1769335,0.66483,0.81501496,0.8094443,-0.009387726,-0.668198,0.6037648,-0.34599763,-0.55523694,0.8322891,0.6293181,0.7060054,-0.8604252,0.61422074,5
27,-1.0053496,0.79935145,-0.3771183,0.66869736,0.642886,0.6800732,-0.07315437,-0.6604965,0.5605977,-0.48856133,-0.40079015,0.86202496,0.7748832,0.56963944,-0.8721703,0.54230106,5
28,3.635048,-3.6145978,3.693897,0.07055825,-1.2910845,-1.8405421,2.1229286,-0.019137628,-0.65431106,1.1433399,-2.6753523,-2.2918015,-3.2471178,2.0661187,3.4196415,-0.33545172,6
29,-0.22132415,0.30643517,-0.4105833,-0.36570916,-0.22575201,-0.032873947,-0.27716923,0.26529866,-0.1946257,-0.24442251,0.31926847,-0.07076458,0.4154036,-0.22961684,-0.29015133,-0.24093314,4
30,-1.2139878,0.90690327,-0.06791542,1.0418193,1.1326993,1.1425049,-0.03180397,-0.97099286,0.8844961,-0.3329874,-0.7639591,1.0956299,0.71684515,0.90460575,-1.2147537,0.8339517,5
31,-1.6376741,1.4758146,-0.25763628,1.4057076,1.5745555,1.5834885,-0.37175426,-0.78225815,1.4741616,-0.75729287,-0.991189,1.4800936,1.2564566,1.4433434,-1.5689756,1.4709814,5
32,-1.9386616,1.8758147,-1.8608617,-1.6468085,-1.4255788,-0.8822124,-1.1089793,1.7961099,-1.1194932,-0.6139805,1.8528932,-0.7099236,1.7727367,-1.7438962,-1.3680853,-1.8637382,1
33,-1.737853,1.655664,-1.6612501,-1.6797917,-1.5514578,-0.5732981,-1.0989983,1.5548809,-1.0820265,-0.6171477,1.5385504,-0.27716348,1.4355884,-1.5541143,-1.2061653,-1.9223406,1
34,-2.4594595,2.300072,-2.4403882,-2.0636106,-1.3085715,0.53100365,-2.2695181,2.045677,-1.0100917,-1.1714506,1.9961514,0.49760646,2.108696,-1.618212,-2.3955064,-2.101998,1
35,0.9989216,-0.63265985,0.8230202,-0.5578426,-0.7643178,-0.8779845,0.39826956,0.66520053,-0.7506091,-0.11303216,-0.2870961,-0.70444953,-0.90575266,0.24664305,0.96583444,-0.69848865,6
36,2.1559136,-1.764852,1.9559507,-0.198257,-1.0698463,-1.8197052,1.737532,0.6997168,-1.1006114,0.36703995,-1.8661042,-1.4128997,-1.9936751,1.4783367,2.0353255,-1.0349475,6
37,-0.76495254,0.8273469,-0.8885364,-0.81366503,-0.600782,0.11430127,-0.8460832,0.9169325,-0.6908406,-0.5941373,0.8842974,-0.03681032,0.9379823,-0.8980987,-0.83403337,-0.74164724,0
38,-1.7735231,1.4889519,-1.6422447,-1.2052273,-0.5472303,0.48304707,-1.5647334,0.7407743,-0.37932456,-0.915505,1.4378535,0.5521738,1.4074951,-1.6158267,-1.6425436,-0.08062449,1
39,-0.6347319,0.5944691,-0.77463305,-1.0198971,-1.2328337,-0.75767654,-0.5971681,0.87640816,-0.91047096,-0.50277716,1.0797893,-0.5979035,0.7454578,-0.9021034,-0.37184608,-0.9622258,0
40,-0.14713663,0.17430653,-0.39536566,-0.63656545,-0.6230767,-0.4773784,-0.053144485,0.42419463,-0.3372274,0.15247355,0.6502534,-0.27374536,0.36240402,-0.6011028,0.2239992,-0.32470298,4
41,-0.31452876,0.19207193,0.086755574,0.56380236,0.5434586,0.5443284,-0.23018762,-0.40825397,0.5813829,0.16960649,-0.18154255,0.40808162,0.19996253,0.26107147,-0.20622717,0.4509699,4
42,1.1100067,-0.89947015,1.2504612,0.23699933,-0.9062119,-1.0853996,0.56336915,0.121093936,-0.08812742,0.22917446,-0.47093898,-0.82517195,-1.099001,0.5372654,1.4204512,-0.4119351,6
43,2.3185704,-2.5498292,2.1257641,1.7107526,-0.6222617,-1.3193899,1.0152116,-1.419028,-0.12891707,2.2111554,-1.7666113,-1.6490462,-2.3027644,0.46313724,2.5409384,-0.19656458,6
44,1.0256585,-1.0685608,1.2947838,0.47465485,-0.6991019,-0.87824214,0.4790762,-0.5867996,-0.2544222,0.25287455,-0.36091375,-0.7207457,-1.2549621,0.18721853,1.5176084,-0.33159333,6
45,0.38533056,-0.08702953,0.060630646,-0.4977227,-0.45137903,-0.30406258,0.065797254,0.27703935,-0.3271948,-0.19666043,0.13787554,-0.2753448,-0.22359629,-0.32653755,0.36826307,-0.35729393,4
46,1.3568534,-1.303241,1.112205,-0.48739326,-1.1145498,-1.257339,1.0950174,0.5134232,-1.0666063,0.37721348,-0.18414658,-1.0900292,-1.2804564,-0.0763658,1.2859461,-0.7323798,6
47,-0.45023155,0.5755766,-0.4543656,-0.22401598,-0.21271586,-0.08733867,-0.2423517,0.2573517,-0.23892681,-0.21620482,0.21347,-0.09244106,0.49930346,-0.15260048,-0.36888516,-0.1891542,4
48,0.27036315,-0.28850037,0.37890747,0.23112953,-0.18850605,-0.20410654,0.054524556,0.023753107,-0.005794063,0.20260844,-0.17041413,-0.15963334,-0.32840666,0.099230975,0.41323867,-0.02262783,4
49,0.09642457,0.029164657,-0.2821029,-0.5521018,-0.4158547,-0.284765,-0.30830616,0.5903121,-0.5449868,-0.3178033,0.14888199,-0.36566702,0.094043866,-0.0899495,-0.0043444037,-0.46861488,4
50,0.5645377,-0.26149768,0.20331614,-0.51589537,-0.533075,-0.60769343,0.7279899,0.16281435,-0.4983383,0.021428123,0.33759385,-0.3182571,-0.40040037,-0.3540774,0.54298675,-0.5246843,4
51,-0.15666339,0.15864687,-0.14156863,-0.030563492,0.094038546,0.102176175,-0.07066287,0.07194693,0.1255835,-0.12478297,0.1309431,0.08147696,0.17367238,0.018112775,-0.125825,0.08866102,4
52,-2.0823855,2.1059966,-1.8560426,-2.1816154,-2.0116444,-0.8721158,-1.7011912,1.8302624,-1.6868738,-1.3504137,2.0183756,-0.5992171,2.0004785,-1.9520793,-1.9409212,-1.8241222,1
53,-1.5654442,1.5843606,-1.358197,-1.6391493,-1.4824531,-0.6619775,-1.2747424,1.3313899,-1.2133265,-1.0024925,1.4900665,-0.3802873,1.5019281,-1.4607897,-1.4279609,-1.3293875,1
54,1.0999813,-0.9204735,1.1510705,1.2370569,-0.26886678,-0.13869709,0.8262532,-1.033828,1.1621593,0.12241585,-1.0664575,-0.12083425,-1.3509902,1.1621393,1.6853216,0.33231765,4
55,-0.18923387,0.21316363,-0.35043558,-0.47187787,-0.47633046,-0.24511403,0.014850691,0.42749906,-0.58528066,-0.13529524,0.377932,-0.17305516,0.0601812,-0.394697,-0.27443781,-0.5575757,4
56,-0.89738286,1.0935197,-1.3396884,-1.6844234,-1.1271666,-0.55976003,-0.85969436,1.3413897,-0.9402314,-0.4469025,1.3837838,-1.1624234,1.456368,-1.5596578,-0.78882766,-1.0910907,0
57,-1.4992187,1.6109331,-1.6462722,-1.5723991,-1.2204278,0.039169826,-1.3646641,1.4454122,-1.0045266,-1.2201793,1.6459606,-0.3543567,1.8231049,-1.4390287,-1.429589,-1.2142444,1
58,-1.9765108,1.7303686,-1.368463,1.198103,1.4772866,1.798192,-0.54854643,-0.6449799,1.4923663,-1.1631246,-0.4302774,1.7000304,1.94116,1.0920932,-1.9402719,1.2316461,5
59,1.9156108,-1.8668363,1.7230113,-1.2088112,-1.7050354,-1.9467921,0.8405801,1.4527521,-1.9709342,-0.11944278,-0.64862233,-1.8826516,-1.7690244,0.2081294,1.8976078,-1.4968798,6
60,1.3157105,-1.3123301,1.0820988,-0.88840437,-1.2733247,-1.4136509,0.50809383,1.033133,-1.4132482,0.11123574,-0.24222732,-1.3012084,-1.2699742,-0.09531545,1.3408331,-1.1275549,6
61,1.4373058,-1.367552,1.0544449,-0.8098107,-1.3265456,-1.4230045,0.5757577,1.0716492,-1.3431798,0.21313979,-0.24758434,-1.3488934,-1.3189076,-0.05799419,1.3325046,-1.1708272,6
62,1.3551904,-1.3034254,1.3287287,-0.65924597,-1.1065619,-1.2780793,0.6664712,0.96711683,-1.2748953,-0.20685688,-0.65029854,-1.312865,-1.2300882,0.40746874,1.3212743,-0.92348397,6
