0,1.1220593,-1.7870002,0.38508034,-1.0535383,0.3607762,-0.29595304,-0.34763002,-0.43721563,-0.64908195,0.91340876,0.46195662,0.66176295,-1.2331425,1.0633256,-1.7150726,0.16941988,5
1,-1.4722745,-0.30053848,-0.60439646,-0.33957937,1.988478,-1.7134709,0.22958553,0.71940833,0.89644945,-0.12536801,0.6930422,0.41486412,0.21707225,-0.29677022,-0.23003781,0.22454408,2
2,3.0328195,-1.9765129,0.42548758,-1.8676844,-0.9006046,3.394952,-3.1601377,-3.1613398,-1.0310154,3.992105,-1.4586315,2.142941,-2.371872,0.45782638,-2.95961,-3.7617059,1
3,-0.37428427,0.07865775,-0.8344009,0.11754179,-0.022234917,1.134788,-0.7100344,1.6454571,-0.7071869,-0.5684446,-0.40305567,-0.26050252,1.1461043,-0.3178846,1.2042048,0.90099776,2
4,0.48936206,0.3731799,-0.60303545,-0.7321845,-0.27093,0.66118354,-1.0222584,-0.36514872,2.1156397,0.5959313,0.40551773,-0.0047368538,1.8489966,0.29747343,-0.37856382,0.8577771,2
5,2.800071,-2.1768932,1.5080752,-3.2331746,-1.167548,2.491865,-4.0497217,-3.8869696,-1.3212043,3.7996976,1.3374808,1.7178032,-2.9333336,1.547509,-2.2193282,-2.297569,1
6,2.7323267,-2.1644106,0.6552859,-3.284714,-1.3093482,1.3250264,-3.0632606,-2.901195,-2.0596232,3.4463415,1.132452,1.7367867,-2.0900576,1.3509521,-2.4980068,-2.3069706,1
7,-0.043604374,0.72158587,2.040141,-0.24731743,1.7644017,-2.4626951,2.1898744,-0.18966827,1.0568954,0.7324938,2.9502196,1.5036731,1.5836601,-1.4799109,-0.2424627,0.6209744,2
8,-2.0368845,-0.4492589,3.1600764,-0.25486693,2.255936,-1.4997233,-0.072307155,-0.8164536,2.4063826,-0.52309334,2.2768896,1.8982118,-0.0022870302,-0.33606517,-0.47701895,1.194911,3
9,0.7088864,-0.3279479,0.33287233,-0.9951626,2.7452362,-0.989592,-0.13691366,-0.78548723,-0.88838166,0.85249895,-1.6132405,0.64181423,-1.5194803,-2.4193707,-0.39349532,-1.9835559,2
10,-0.472561,-2.1572595,1.7485411,-2.0788841,0.3756618,-1.3895336,-2.4644501,-1.6658577,0.030694433,1.7992675,0.6998292,1.5123866,-1.5257151,0.39801803,-1.5163094,-0.77016515,5
